Gettings tarted!
1029,43867
1030,43009
1031,42868
1032,85118
1033,57663
1034,49249
1035,48260
1036,59281
1037,40050
1038,45905
1039,42148
1040,51509
1041,45320
1042,43820
1043,48355
1044,46145
1045,44727
1046,45004
1047,44269
1048,55005
1049,61228
1050,46773
1051,45441
1052,46058
1053,42451
1054,44674
1055,48481
1056,40523
1057,47222
1058,42019
1059,45166
1060,51655
1061,53182
1062,43460
1063,44654
1064,49785
1065,58032
1066,68011
1067,47952
1068,40407
1069,46036
1070,49141
1071,49247
1072,40518
1073,47549
1074,52599
1075,50010
1076,48504
1077,59625
1078,42728
1079,47562
1080,47896
1081,49611
1082,45408
1083,43160
1084,36393
1085,68797
1086,43088
1087,42885
1088,53074
1089,44636
1090,60446
1091,49266
1092,50772
1093,48401
1094,59972
1095,40244
1096,57177
1097,48808
1098,57294
1099,49508
1100,45227
1101,51566
1102,48240
1103,52317
1104,42111
1105,47052
1106,59978
1107,44019
1108,42306
1109,50197
1110,50216
1111,50281
1112,51600
1113,47997
1114,47539
1115,50308
1116,50422
1117,54802
1118,51262
1119,44635
1120,50097
1121,44838
1122,52484
1123,47198
1124,56052
1125,43019
1126,45288
1127,56699
1128,44985
1129,43553
1130,42751
1131,72969
1132,46699
1133,44315
1134,45134
1135,48342
1136,40780
1137,56192
1138,45893
1139,49495
1140,52561
1141,43558
1142,51763
1143,45951
1144,44198
1145,44275
1146,50735
1147,41193
1148,54831
1149,45195
1150,42274
1151,43294
1152,38090
1153,54020
1154,51470
1155,47574
1156,51779
1157,42895
1158,52314
1159,58368
1160,43947
1161,45100
1162,55130
1163,42432
1164,55578
1165,41545
1166,39397
1167,42339
1168,44783
1169,48057
1170,45669
1171,50923
1172,43427
1173,45363
1174,60312
1175,52240
1176,50201
1177,41592
1178,45107
1179,51844
1180,48968
1181,49011
1182,49011
1183,42578
1184,40929
1185,52988
1186,53262
1187,64279
1188,43295
1189,42824
1190,46021
1191,47127
1192,51814
1193,50865
1194,36916
1195,55667
1196,44331
1197,54213
1198,54662
1199,51928
1200,46162
1201,55705
1202,64024
1203,50411
1204,48098
1205,41547
1206,41857
1207,54211
1208,41988
1209,45630
1210,56948
1211,50980
1212,49481
1213,45284
1214,41566
1215,42207
1216,47485
1217,47297
1218,40973
1219,42892
1220,52582
1221,49944
1222,54032
1223,41164
1224,43448
1225,50551
1226,45270
1227,55732
1228,53777
1229,39829
1230,41336
1231,42267
1232,37810
1233,54629
1234,39354
1235,54727
1236,46447
1237,48042
1238,43548
1239,41772
1240,52473
1241,57489
1242,44843
1243,43418
1244,49802
1245,46312
1246,63491
1247,38625
1248,51091
1249,53492
1250,43673
1251,49236
1252,54268
1253,46023
1254,47106
1255,47110
1256,38112
1257,44198
1258,50010
1259,47759
1260,48134
1261,40492
1262,43081
1263,45749
1264,46973
1265,52218
1266,43554
1267,40855
1268,41728
1269,46764
1270,49186
1271,38590
1272,43051
1273,50889
1274,48111
1275,37362
1276,52670
1277,43996
1278,47972
1279,38730
1280,45324
1281,44939
1282,50450
1283,45103
1284,42673
1285,46952
1286,48596
1287,52962
1288,57049
1289,51300
1290,46414
1291,45159
1292,45967
1293,59820
1294,42738
1295,52085
1296,42931
1297,45870
1298,50371
1299,40899
1300,57891
1301,51666
1302,53347
1303,51158
1304,48039
1305,41140
1306,52597
1307,61685
1308,43035
1309,54271
1310,41087
1311,58446
1312,51883
1313,45319
1314,43316
1315,47949
1316,48103
1317,46504
1318,46030
1319,45554
1320,38661
1321,59532
1322,48262
1323,54186
1324,54677
1325,43607
1326,48253
1327,44696
1328,50867
1329,41914
1330,43947
1331,46096
1332,48432
1333,42946
1334,58406
1335,51219
1336,41581
1337,48362
1338,48041
1339,52956
1340,47007
1341,49258
1342,39529
1343,44105
1344,48488
1345,49866
1346,70654
1347,62428
1348,59242
1349,53043
1350,50989
1351,56644
1352,56282
1353,59986
1354,50324
1355,76129
1356,53563
1357,52145
1358,52612
1359,52285
1360,44371
1361,61166
1362,50045
1363,48168
1364,41468
1365,56288
1366,47079
1367,43449
1368,53563
1369,42817
1370,51096
1371,53705
1372,50712
1373,47320
1374,47636
1375,44637
1376,48330
1377,47919
1378,60048
1379,55505
1380,51221
1381,52724
1382,47698
1383,40905
1384,44236
1385,50020
1386,46313
1387,53805
1388,50493
1389,49798
1390,52335
1391,56074
1392,50709
1393,42623
1394,42155
1395,46858
1396,50031
1397,61034
1398,53761
1399,50291
1400,45575
1401,37124
1402,46963
1403,42522
1404,39407
1405,48411
1406,50932
1407,37751
1408,46408
1409,55502
1410,46864
1411,46785
1412,57838
1413,54054
1414,48430
1415,58911
1416,50361
1417,50337
1418,51767
1419,48110
1420,42556
1421,51603
1422,43983
1423,48974
1424,45852
1425,47884
1426,44303
1427,43965
1428,51115
1429,41791
1430,44994
1431,47974
1432,52582
1433,43553
1434,44068
1435,62269
1436,40413
1437,50679
1438,50171
1439,49282
1440,39955
1441,47506
1442,41399
1443,55103
1444,45652
1445,48656
1446,56334
1447,43743
1448,47815
1449,51819
1450,44745
1451,49296
1452,47959
1453,48229
1454,42766
1455,43400
1456,44832
1457,44010
1458,49260
1459,52551
1460,44709
1461,39978
1462,51988
1463,49109
1464,49475
1465,52964
1466,53470
1467,39942
1468,46876
1469,48955
1470,52154
1471,46964
1472,40276
1473,49001
1474,42217
1475,46506
1476,44242
1477,42153
1478,48487
1479,64594
1480,41180
1481,50737
1482,52730
1483,36853
1484,48963
1485,47770
1486,48016
1487,52841
1488,39981
1489,50075
1490,44238
1491,46371
1492,53401
1493,40143
1494,42308
1495,57731
1496,47404
1497,54938
1498,49133
1499,44027
1500,44622
1501,46749
1502,43496
1503,47017
1504,49807
1505,46248
1506,65464
1507,48156
1508,54400
1509,50994
1510,59611
1511,56178
1512,49236
1513,45553
1514,56607
1515,49211
1516,44332
1517,57892
1518,51296
1519,44491
1520,47187
1521,45307
1522,55110
1523,42759
1524,53613
1525,44384
1526,47574
1527,38809
1528,47691
1529,51460
1530,45197
1531,38915
1532,45229
1533,40075
1534,42277
1535,49191
1536,45179
1537,52138
1538,64893
1539,60138
1540,48642
1541,41918
1542,54607
1543,49855
1544,47340
1545,58541
1546,50597
1547,56740
1548,39424
1549,46023
1550,49408
1551,50463
1552,41589
1553,45028
1554,51670
1555,40423
1556,49196
1557,50331
1558,59188
1559,46147
1560,46095
1561,44656
1562,57573
1563,52439
1564,60355
1565,52757
1566,47060
1567,37413
1568,47290
1569,42003
1570,49896
1571,51115
1572,49635
1573,63021
1574,44264
1575,43682
1576,40362
1577,49850
1578,48695
1579,49124
1580,45392
1581,54668
1582,41078
1583,38032
1584,63367
1585,43228
1586,60166
1587,47966
1588,46623
1589,52859
1590,48534
1591,50226
1592,47001
1593,41082
1594,41384
1595,43168
1596,51512
1597,46677
1598,48050
1599,57514
1600,50601
1601,53846
1602,43428
1603,67368
1604,51330
1605,44967
1606,49567
1607,50937
1608,46161
1609,52015
1610,41031
1611,43187
1612,46891
1613,44034
1614,48085
1615,49361
1616,43795
1617,43614
1618,54677
1619,50053
1620,47799
1621,50742
1622,43189
1623,50731
1624,43674
1625,49487
1626,51289
1627,43296
1628,53860
1629,48217
1630,53028
1631,46370
1632,40302
1633,44659
1634,44728
1635,64376
1636,48741
1637,43145
1638,54631
1639,60002
1640,50611
1641,44736
1642,56733
1643,49522
1644,44635
1645,44412
1646,53409
1647,58224
1648,51406
1649,53272
1650,59994
1651,51966
1652,55956
1653,60071
1654,44759
1655,57119
1656,63327
1657,44406
1658,57124
1659,45747
1660,52449
1661,55089
1662,56257
1663,51653
1664,50112
1665,49271
1666,45851
1667,52465
1668,43043
1669,61246
1670,51626
1671,42487
1672,41013
1673,50389
1674,40704
1675,45937
1676,42944
1677,50133
1678,42175
1679,56501
1680,60506
1681,45929
1682,44758
1683,50565
1684,41494
1685,56849
1686,41788
1687,53611
1688,43011
1689,42209
1690,45375
1691,60720
1692,58612
1693,44690
1694,51835
1695,60442
1696,43141
1697,45828
1698,49012
1699,44310
1700,47808
1701,42263
1702,42051
1703,51414
1704,46005
1705,39459
1706,46369
1707,46886
1708,62711
1709,41835
1710,47258
1711,57685
1712,46714
1713,42586
1714,52899
1715,47021
1716,42339
1717,39888
1718,53139
1719,52855
1720,38381
1721,45631
1722,47049
1723,55368
1724,52204
1725,45901
1726,56673
1727,53603
1728,46000
1729,46293
1730,45867
1731,43449
1732,50380
1733,56793
1734,58580
1735,47181
1736,49700
1737,59063
1738,47584
1739,42785
1740,54405
1741,41708
1742,50832
1743,48814
1744,46031
1745,48767
1746,46847
1747,42009
1748,44472
1749,45023
1750,50412
1751,41407
1752,52142
1753,47383
1754,46799
1755,47190
1756,46769
1757,55942
1758,47577
1759,56826
1760,43145
1761,49258
1762,49209
1763,44424
1764,52689
1765,48177
1766,45062
1767,51382
1768,40860
1769,49735
1770,39345
1771,44027
1772,43793
1773,48156
1774,51645
1775,49578
1776,42969
1777,46832
1778,43297
1779,46967
1780,63022
1781,52269
1782,41853
1783,49242
1784,45542
1785,53655
1786,51306
1787,49741
1788,49552
1789,40875
1790,54265
1791,42847
1792,43076
1793,53872
1794,60205
1795,49867
1796,46622
1797,47201
1798,41304
1799,45287
1800,45402
1801,53673
1802,62592
1803,70014
1804,41739
1805,51178
1806,43441
1807,75632
1808,49298
1809,45516
1810,46171
1811,45261
1812,53807
1813,74044
1814,53201
1815,49129
1816,50798
1817,44463
1818,70933
1819,47161
1820,52377
1821,40626
1822,53507
1823,52659
1824,42020
1825,42466
1826,43455
1827,52959
1828,41176
1829,47785
1830,56631
1831,53774
1832,51342
1833,46317
1834,41321
1835,50500
1836,51291
1837,46917
1838,38406
1839,50952
1840,49758
1841,55242
1842,62702
1843,43304
1844,40277
1845,47474
1846,41090
1847,60915
1848,49004
1849,60172
1850,47134
1851,43758
1852,62056
1853,59593
1854,54648
1855,51287
1856,51829
1857,53378
1858,45953
1859,57339
1860,43940
1861,43222
1862,43154
1863,62447
1864,44819
1865,48789
1866,41221
1867,44732
1868,48889
1869,45856
1870,50001
1871,40366
1872,46917
1873,51008
1874,48012
1875,46476
1876,47075
1877,40490
1878,42355
1879,45723
1880,44941
1881,52331
1882,66287
1883,45260
1884,45815
1885,45687
1886,52367
1887,45722
1888,38205
1889,58206
1890,55443
1891,52368
1892,58194
1893,47887
1894,45052
1895,56215
1896,53669
1897,51492
1898,43992
1899,41751
1900,49240
1901,49267
1902,65951
1903,51009
1904,46243
1905,53539
1906,57873
1907,46488
1908,50702
1909,42771
1910,42865
1911,47662
1912,48432
1913,44113
1914,46630
1915,63238
1916,51406
1917,50476
1918,48651
1919,51218
1920,55846
1921,48101
1922,39374
1923,50272
1924,64985
1925,45191
1926,40859
1927,49619
1928,41913
1929,44687
1930,46743
1931,44684
1932,45192
1933,42886
1934,46382
1935,52292
1936,51352
1937,53737
1938,44800
1939,47636
1940,47079
1941,48031
1942,46944
1943,49262
1944,49974
1945,59224
1946,47511
1947,48676
1948,44085
1949,42813
1950,61442
1951,50488
1952,48880
1953,41538
1954,44813
1955,46919
1956,43547
1957,47085
1958,48871
1959,51150
1960,42508
1961,39288
1962,50265
1963,69112
1964,55902
1965,52900
1966,41025
1967,54834
1968,57233
1969,52163
1970,50364
1971,45240
1972,40651
1973,49419
1974,45543
1975,43226
1976,51072
1977,53017
1978,58421
1979,45125
1980,50950
1981,52679
1982,47335
1983,44244
1984,47451
1985,45156
1986,48968
1987,59152
1988,60888
1989,41678
1990,45966
1991,53982
1992,40799
1993,48680
1994,49457
1995,45043
1996,41279
1997,40006
1998,45447
1999,40999
2000,56283
2001,48508
2002,48312
2003,45876
2004,43546
2005,42511
2006,49287
2007,53251
2008,45985
2009,45577
2010,51104
2011,44687
2012,39455
2013,38998
2014,40721
2015,50220
2016,59665
2017,45951
2018,45270
2019,43259
2020,56271
2021,40256
2022,56025
2023,40709
2024,51555
2025,46799
2026,48874
2027,52691
2028,45251
2029,54501
2030,52210
2031,55845
2032,48146
2033,40592
2034,51257
2035,55885
2036,44467
2037,48467
2038,53416
2039,66231
2040,52388
2041,50272
2042,47373
2043,56862
2044,43789
2045,38644
2046,45640
2047,47153
2048,47761
2049,50990
2050,43104
2051,61530
2052,43726
2053,47112
2054,49132
2055,42967
2056,38151
2057,43118
2058,48289
2059,67576
2060,55311
2061,43551
2062,48238
2063,41904
2064,52580
2065,47442
2066,64444
2067,47625
2068,48243
2069,44013
2070,43791
2071,42887
2072,48578
2073,65192
2074,40799
2075,52088
2076,44535
2077,48169
2078,46306
2079,53317
2080,39986
2081,50284
2082,41572
2083,39701
2084,53119
2085,54413
2086,58408
2087,52727
2088,55629
2089,46049
2090,40484
2091,49288
2092,48715
2093,47555
2094,48556
2095,49110
2096,44460
2097,45648
2098,55396
2099,54219
2100,55878
2101,69162
2102,64519
2103,45854
2104,49166
2105,43293
2106,47481
2107,51660
2108,53759
2109,49525
2110,50467
2111,45330
2112,40172
2113,40792
2114,42547
2115,53736
2116,45233
2117,48024
2118,55742
2119,63378
2120,61962
2121,54500
2122,49469
2123,41865
2124,43601
2125,51263
2126,45157
2127,59078
2128,45724
2129,50889
2130,40997
2131,51466
2132,47075
2133,38928
2134,64797
2135,42880
2136,44194
2137,47522
2138,55489
2139,50639
2140,43946
2141,43796
2142,42977
2143,46503
2144,51217
2145,46819
2146,39796
2147,45279
2148,54859
2149,52414
2150,45825
2151,41573
2152,41492
2153,45563
2154,44776
2155,61734
2156,48504
2157,56123
2158,47723
2159,40380
2160,46136
2161,44970
2162,50079
2163,65637
2164,55628
2165,44789
2166,51050
2167,51002
2168,47482
2169,45804
2170,52587
2171,43368
2172,50306
2173,41437
2174,37635
2175,53062
2176,40213
2177,52089
2178,50450
2179,42458
2180,51696
2181,55378
2182,69112
2183,49734
2184,52556
2185,47994
2186,51363
2187,38682
2188,45560
2189,44899
2190,50385
2191,50571
2192,50054
2193,45955
2194,51913
2195,52388
2196,52423
2197,57523
2198,53195
2199,51930
2200,51701
2201,48954
2202,44886
2203,55405
2204,49900
2205,46365
2206,43388
2207,64749
2208,46854
2209,41584
2210,49944
2211,63089
2212,50000
2213,45504
2214,46720
2215,44189
2216,50752
2217,41710
2218,64996
2219,49088
2220,60030
2221,44723
2222,59615
2223,44773
2224,56689
2225,58260
2226,39192
2227,49337
2228,48685
2229,52601
2230,48298
2231,52183
2232,39192
2233,39582
2234,43143
2235,43609
2236,51962
2237,47739
2238,46475
2239,48994
2240,45303
2241,41369
2242,50650
2243,51625
2244,64352
2245,44205
2246,47346
2247,38997
2248,40049
2249,45853
2250,43228
2251,54247
2252,44099
2253,48054
2254,46264
2255,47289
2256,46163
2257,46356
2258,44714
2259,39184
2260,47869
2261,40969
2262,51496
2263,50928
2264,44576
2265,60301
2266,48823
2267,54399
2268,45122
2269,59877
2270,48223
2271,41837
2272,43298
2273,44915
2274,42585
2275,44893
2276,47985
2277,41820
2278,46157
2279,60648
2280,45165
2281,44276
2282,57832
2283,52100
2284,44419
2285,40212
2286,48025
2287,44315
2288,42979
2289,48073
2290,46098
2291,54253
2292,59469
2293,49442
2294,50007
2295,47305
2296,50288
2297,52880
2298,40524
2299,48059
2300,48496
2301,53270
2302,75204
2303,49005
2304,46495
2305,48577
2306,49297
2307,55899
2308,44890
2309,55846
2310,54548
2311,48269
2312,51128
2313,43264
2314,55981
2315,53841
2316,64514
2317,47436
2318,45488
2319,44355
2320,48216
2321,48068
2322,38201
2323,44688
2324,48914
2325,47608
2326,41221
2327,52244
2328,49627
2329,54690
2330,54887
2331,55067
2332,53275
2333,62755
2334,50812
2335,74992
2336,46734
2337,46647
2338,58582
2339,52903
2340,42808
2341,41432
2342,43199
2343,40588
2344,43910
2345,44962
2346,53629
2347,50965
2348,46504
2349,52628
2350,46777
2351,47528
2352,38705
2353,45316
2354,44017
2355,44623
2356,66407
2357,49033
2358,45567
2359,48254
2360,45353
2361,58858
2362,45865
2363,49311
2364,44902
2365,46790
2366,61228
2367,56890
2368,41322
2369,47830
2370,47614
2371,48591
2372,54633
2373,54472
2374,50967
2375,41746
2376,46367
2377,46762
2378,49955
2379,46657
2380,39790
2381,47213
2382,65547
2383,45038
2384,47706
2385,51094
2386,49831
2387,47530
2388,52183
2389,41785
2390,52463
2391,59445
2392,49096
2393,38837
2394,47550
2395,44560
2396,41761
2397,41899
2398,60522
2399,44930
2400,49961
2401,50891
2402,45769
2403,55362
2404,52313
2405,44176
2406,43290
2407,45642
2408,44403
2409,52685
2410,42944
2411,43479
2412,37918
2413,46089
2414,48385
2415,66801
2416,53065
2417,54347
2418,50578
2419,43855
2420,52240
2421,42365
2422,47229
2423,48711
2424,43214
2425,50503
2426,40963
2427,46830
2428,52432
2429,49734
2430,43620
2431,41129
2432,50586
2433,42837
2434,45420
2435,52036
2436,48576
2437,42648
2438,53006
2439,55274
2440,47561
2441,45876
2442,43481
2443,49184
2444,49481
2445,48965
2446,46267
2447,45421
2448,51274
2449,45290
2450,42351
2451,52083
2452,43229
2453,54275
2454,52196
2455,42886
2456,46392
2457,45721
2458,47714
2459,47881
2460,44197
2461,45147
2462,55441
2463,54244
2464,57631
2465,44805
2466,55181
2467,47045
2468,45254
2469,45695
2470,47794
2471,46546
2472,44236
2473,44689
2474,43264
2475,39444
2476,58402
2477,43996
2478,46924
2479,41887
2480,58135
2481,44730
2482,47011
2483,42496
2484,39990
2485,49052
2486,48409
2487,50156
2488,53656
2489,45837
2490,51729
2491,47269
2492,47687
2493,39757
2494,54890
2495,60452
2496,41121
